
0.83670111 -0.00804186
0.84141187 -0.00786001
0.84607448 -0.00767922
0.85068795 -0.00749953
0.85525128 -0.00732098
0.85976348 -0.00714360
0.86422353 -0.00696742
0.86863044 -0.00679248
0.87298321 -0.00661881
0.87728085 -0.00644644
0.88152236 -0.00627542
0.88570673 -0.00610577
0.88983296 -0.00593754
0.89390006 -0.00577074
0.89790703 -0.00560542
0.90185287 -0.00544161
0.90573658 -0.00527935
0.90955717 -0.00511866
0.91331362 -0.00495959
0.91700495 -0.00480217
0.92063015 -0.00464642
0.92418822 -0.00449240
0.92767818 -0.00434012
0.93109901 -0.00418963
